"network","station","name","state","county","lat","lon","area.km2","date.start","date.end","station.keep","n.yrs","n.days.missing","n.days.total","n.days.noflow","prc.days.noflow","BFI.mean","BFI.max","BFI.max.mo","BFI.min","BFI.min.mo","BF.ann.mm_y","Q90.mm_d","Q7day.mm_d","Qmo.min.mm_d","Qmo.min.mo","Qann.mm_y","dQ_dt.slope"
"CANOPEX","08MG001","'CHEHALIS RIVER NEAR HARRISON MILLS'","BC","Canada",49.3,-121.94,384,"1980-01-01","2010-12-31",TRUE,25,0,9132,0,0,0.712345190674869,0.933077814415518,8,0.496130837662997,11,1486.03173622654,1.5413,1.09116342857143,2.70311703225806,8,3118.7578550099,1.46204269981059
"CANOPEX","05OE007","'JOUBERT CREEK AT ST. PIERRE-JOLYS'","MB","Canada",49.44,-96.99,349,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OE010","'MARSH RIVER NEAR OTTERBURNE'","MB","Canada",49.5,-97.16,421,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05AA028","'CASTLE RIVER AT RANGER STATION'","AB","Canada",49.4,-114.34,387,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OE004","'RAT RIVER NEAR SUNDOWN'","MB","Canada",49.21,-96.29,426,"1960-03-01","1996-12-31",TRUE,37,0,13455,94,0.7,0.70237651118132,0.977222377004009,1,0.244291286879962,4,29.4055101508716,0.0142,0.0123710424710425,0.0327458210422812,2,91.4696732294241,1.30363948555828
"CANOPEX","02YR002","'RAGGED HARBOUR RIVER NEAR MUSGRAVE HARBOUR'","NL","Canada",49.39,-54.11,384,"1977-05-10","1996-12-31",TRUE,20,9,7185,0,0,0.68008487549388,0.909140411171727,8,0.397558642134374,4,347.462261828045,0.2408,0.203735,0.74509564516129,8,779.694825603377,1.31880236614687
"CANOPEX","08HB002","'ENGLISHMAN RIVER NEAR PARKSVILLE'","BC","Canada",49.32,-124.28,320,"1980-01-01","2010-12-31",TRUE,31,0,11323,0,0,0.699259698037475,0.982773877339797,8,0.351705234813571,11,494.293952937995,0.21656,0.177834562211982,0.382888033298647,8,1335.57261506849,1.44800361040294
"CANOPEX","02YK005","'SHEFFIELD BROOK NEAR TRANS CANADA HIGHWAY'","NL","Canada",49.34,-56.67,424,"1972-06-15","2010-12-31",TRUE,39,14,14093,0,0,0.718754482200899,0.902908135370352,2,0.333965786342744,5,397.436886688793,0.5441,0.414664102564103,1.07514864864865,2,822.243582499404,1.32261571968984
"CANOPEX","05AE011","'POTHOLE CREEK NEAR MAGRATH'","AB","Canada",49.38,-112.89,364,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OA008","'PEMBINA RIVER NEAR KILLARNEY'","MB","Canada",49.21,-99.74,355,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NE039","'BIG SHEEP CREEK NEAR ROSSLAND'","BC","Canada",49.02,-117.94,346,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.68301866996603,0.963570827105393,9,0.214316653756586,4,152.684683443158,0.1146,0.112733723653396,0.185121475409836,9,505.405303176884,1.59617492884617
"CANOPEX","08NG078","'CAVEN CREEK BELOW BLOOM CREEK'","BC","Canada",49.19,-115.44,311,"1973-01-01","1994-12-31",TRUE,22,0,8035,0,0,0.752899402249133,0.945378050630423,2,0.265593630764092,5,100.591200232396,0.1467,0.136034415584416,0.218138003220612,2,220.910695908359,1.71580193132766
"CANOPEX","05OD031","'SPRAGUE CREEK NEAR SPRAGUE'","MN","Canada",48.99,-95.66,477,"1950-01-01","1981-12-31",TRUE,32,0,11688,66,0.56,0.694978143359307,0.994877800551852,1,0.212825699460506,4,25.2554111350842,0.0051,0.00422633928571429,0.00823119469026549,2,102.833054701327,1.07070654127091
"CANOPEX","11AE002","'WEST FORK POPLAR RIVER AT INTERNATIONAL BOUNDARY'","SK","Canada",49,-106.37,382,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","11AE007","'MCEACHERN CREEK AT INTERNATIONAL BOUNDARY'","MT","Canada",48.99,-106.93,461,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08HA001","'CHEMAINUS RIVER NEAR WESTHOLME'","BC","Canada",48.88,-123.7,380,"1953-01-01","2010-12-31",TRUE,54,0,19723,0,0,0.674628363674436,0.982188754541738,8,0.351872937017545,11,560.528645733531,0.1442,0.107821164021164,0.245695519713262,8,1557.34552969642,1.147967197417
"CANOPEX","01BH010","'YORK (RIVIERE) A 1,4 KM EN AVAL DU RUISSEAU DINNER ISLAND'","QC","Canada",48.80667114,-64.92111206,664,"1980-10-01","2004-09-30",TRUE,25,0,8766,0,0,0.724602731911228,0.953914299263069,2,0.194889833313512,5,231.353922983914,0.2537,0.243188857142857,0.416703982300885,2,618.941613587758,1.74627402838136
"CANOPEX","02QC009","'SAINTE-ANNE (RIVIERE) A 9,7 KM EN AMONT DU PONT-ROUTE 132'","QC","Canada",49.0588913,-66.48667145,793,"1974-01-01","2010-12-31",TRUE,35,0,12783,0,0,0.730675101785893,0.962053737509728,2,0.211057816616743,5,370.385851174099,0.4456,0.364946734693878,0.652551923076923,2,897.11726956044,2.02016605654665
"CANOPEX","05PC011","'PINEWOOD RIVER NEAR PINEWOOD'","ON","Canada",48.75,-94.23,468,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05PB018","'ATIKOKAN RIVER AT ATIKOKAN'","ON","Canada",48.75,-91.58,352,"1984-01-01","2010-12-31",TRUE,27,0,9862,13,0.13,0.764470011407112,0.991853060014499,2,0.474885506513395,5,162.364023213615,0.2334,0.235357671957672,0.338630107526882,3,263.672934216786,1.57997491061758
"CANOPEX","02AB021","'CURRENT RIVER AT STEPSTONE'","ON","Canada",48.56,-89.24,409,"1989-01-01","2010-12-31",TRUE,20,0,7305,0,0,0.718126298469994,0.999825620104541,2,0.337927891595585,5,105.891507483442,0.0875,0.0792335714285714,0.149198584070796,2,309.638635353982,1.8461654464103
"CANOPEX","05PB015","'PIPESTONE RIVER ABOVE RAINY LAKE'","ON","Canada",48.57,-92.52,428,"1984-01-01","1997-12-31",FALSE,11,0,4018,0,0,0.709532977935355,0.984761342076372,2,0.292349018403016,4,105.533779725458,0.1098,0.0809337662337662,0.192420578778135,2,255.726076205788,1.75123736084695
"CANOPEX","02YK002","'LEWASEECHJEECH BROOK AT LITTLE GRAND LAKE'","NL","Canada",48.62,-57.93,469,"1956-01-01","2010-12-31",TRUE,48,0,17532,0,0,0.710071308799934,0.910571772018716,2,0.353541464228923,5,561.646271630392,0.7332,0.561863392857143,1.60174579646018,2,1219.52010938422,1.52818120099104
"CANOPEX","02RH045","'VALIN (RIVIERE) A 3,5 KM DE L''EMBOUCHURE'","QC","Canada",48.4888916,-70.97416687,774,"1975-01-01","2010-12-31",TRUE,36,0,13149,0,0,0.734173227942849,0.982017980622003,2,0.253963538555896,5,453.325491361974,0.518,0.435313095238095,0.641712684365782,2,950.46314544002,1.95000310630047
"CANOPEX","04MD004","'PORCUPINE RIVER AT HOYLE'","ON","Canada",48.55,-81.05,431,"1977-01-01","2010-12-31",TRUE,20,0,7305,0,0,0.70558400778492,0.982291051636095,1,0.257595283165995,4,142.977019794476,0.14946,0.115432857142857,0.196273451327434,2,402.018806637168,1.80459346341131
"CANOPEX","02ZA001","'LITTLE BARACHOIS BROOK NEAR ST. GEORGE''S'","NL","Canada",48.45,-58.4,340,"1978-10-07","1997-06-17",TRUE,20,19,6848,0,0,0.71568479509972,0.879513127352337,2,0.461802184654638,4,438.234016251207,0.556,0.44022,1.27874408602151,7,1028.97550587542,1.44772145681204
"CANOPEX","02QA017","'NEIGETTE (RIVIERE)'","QC","Canada",48.52,-68.16,496,"1974-11-07","2001-09-30",TRUE,25,6,8735,0,0,0.704224976259067,0.962665885882979,9,0.307647482984992,4,190.591900855815,0.15376,0.165307428571429,0.375320138888889,9,574.518801995165,1.68319145239445
"CANOPEX","02JB013","'KINOJEVIS (RIVIERE) A 0,3 KM EN AMONT DU PONT-ROUTE A CLERICY'","QC","Canada",48.3666687,-78.85333252,2521,"1968-01-01","2010-12-31",TRUE,41,0,14976,0,0,0.756841427683519,0.988815174407188,2,0.366871973453685,4,242.533951732393,0.3701,0.324945296167247,0.424232441760138,2,481.036346174162,2.17935955084633
"CANOPEX","02YN002","'LLOYDS RIVER BELOW KING GEORGE IV LAKE'","NL","Canada",48.24,-57.83,490,"1981-01-01","2010-12-31",TRUE,30,0,10957,0,0,0.707043327817349,0.897487579712466,7,0.381464926212225,5,570.645524562452,0.7318,0.516422380952381,1.40829258064516,7,1332.32851297521,1.36259191201276
"CANOPEX","02QA002","'RIMOUSKI (RIVIERE) A 3,7 KM EN AMONT DU PONT-ROUTE 132'","QC","Canada",48.41333008,-68.55610657,1609,"1962-10-01","2010-12-31",TRUE,48,0,17258,0,0,0.71456859651523,0.957705404730279,2,0.290705196882218,5,232.581757048114,0.2739,0.204466369047619,0.488616201959307,2,611.369079231102,1.61690133853486
"CANOPEX","02NE011","'CROCHE (RIVIERE) A 2,6 KM EN AVAL DU RUISSEAU CHANGY'","QC","Canada",47.76721954,-72.73667145,1551,"1966-01-01","2010-12-31",TRUE,38,0,13879,0,0,0.750265633556543,0.97016507238245,2,0.374660603838803,5,290.180509193737,0.4273,0.368844736842105,0.559461136999068,2,604.791298678079,2.11088892077019
"CANOPEX","02RH027","'PIKAUBA (RIVIERE) EN AMONT DE LA RIVIERE APICA'","QC","Canada",47.94,-71.38,414,"1970-01-01","2010-12-31",TRUE,38,22,13879,0,0,0.748000971537265,0.982455708061415,2,0.253115454713626,5,488.275365250983,0.6136,0.531134962406015,0.715976485568761,3,981.985544791148,1.87654047542508
"CANOPEX","01BJ001","'TETAGOUCHE RIVER NEAR WEST BATHURST'","NB","Canada",47.66,-65.69,381,"1952-01-01","1995-03-31",TRUE,44,0,15796,0,0,0.702959330291742,0.914625337295494,2,0.273264144852505,5,216.215187910975,0.2055,0.186803571428571,0.4556252614642,2,642.377611919306,1.4969323935745
"CANOPEX","01BL003","'BIG TRACADIE RIVER AT MURCHY BRIDGE CROSSING'","NB","Canada",47.44,-65.11,367,"1971-01-01","2010-12-31",TRUE,40,0,14610,0,0,0.728711057714695,0.94709340873714,9,0.284600251486357,4,322.540946796801,0.43997,0.387734642857143,0.688225333333333,9,714.953596681416,1.59790393102093
"CANOPEX","01AF007","'GRANDE RIVIERE AT VIOLETTE BRIDGE'","NB","Canada",47.25,-67.92,341,"1977-01-01","2010-12-31",TRUE,34,0,12418,0,0,0.704730191359552,0.937930799109282,2,0.226661733645737,4,246.611647511942,0.2366,0.167239075630252,0.442171770833333,2,680.978744877451,1.47719505253049
"CANOPEX","02PD002","'MONTMORENCY (RIVIERE) A 0,6 KM EN AVAL DU BARRAGE DES MARCHES NATURELLES'","QC","Canada",46.89416885,-71.15139008,1155,"1965-01-01","2010-12-31",TRUE,45,0,16436,0,0,0.733916612420306,0.978331779763639,2,0.28533622252292,5,411.01104593942,0.469,0.378783174603175,0.605304563335956,2,943.115977773407,1.93913409282948
"CANOPEX","02PC009","'PORTNEUF (RIVIERE) PRES DE PORTNEUF'","QC","Canada",46.71,-71.87,341,"1967-01-01","2000-09-30",TRUE,34,10,12327,0,0,0.749153943981234,0.92136084179155,1,0.300409585368491,4,373.885957633514,0.6056,0.478066386554622,1.08202770398482,1,788.962293418411,2.24099420318723
"CANOPEX","01BO003","'BARNABY RIVER BELOW SEMIWAGAN RIVER'","NB","Canada",46.89,-65.6,514,"1973-01-01","1995-03-31",TRUE,23,0,8125,0,0,0.687193003740369,0.888502321912927,9,0.215104446073145,4,195.326839762174,0.1614,0.117670807453416,0.428339848484848,9,593.726718456488,1.45436080612729
"CANOPEX","02PA007","'BATISCAN (RIVIERE) A 3,4 KM EN AVAL DE LA RIVIERE DES ENVIES'","QC","Canada",46.58361053,-72.40471649,4448,"1968-01-01","2010-12-31",TRUE,43,10,15706,0,0,0.743858279390708,0.965559336318929,2,0.321684540896477,4,359.304588645147,0.5283,0.43798438538206,0.696676543209877,2,699.81437223482,1.90187078787178
"CANOPEX","01FB001","'NORTHEAST MARGAREE RIVER AT MARGAREE VALLEY'","NS","Canada",46.37,-60.98,371,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.72723338679306,0.918556776515816,7,0.436955132020648,5,695.449040705244,0.9898,0.802411241217798,1.52443670015865,7,1479.8036545874,1.80908093154898
"CANOPEX","02PK005","'CHENE (PETIT RIVIERE DU) A PARISVILLE'","QC","Canada",46.5,-72.11,353,"1980-01-01","2001-09-30",FALSE,17,0,6118,0,0,0.699679954029395,0.874995591646295,8,0.264962812279835,4,189.287940967334,0.19694,0.143914285714286,0.483034155597723,8,579.484704965911,1.58295615656945
"CANOPEX","01AJ010","'BECAGUIMEC STREAM AT COLDSTREAM'","NB","Canada",46.34,-67.47,345,"1973-06-13","2010-12-31",TRUE,38,12,13728,0,0,0.691681991746162,0.892994200037184,2,0.277825771103032,4,245.945538251297,0.2166,0.145963533834586,0.732312631578947,9,692.724919295902,1.46487596495694
"CANOPEX","01FB003","'SOUTHWEST MARGAREE RIVER NEAR UPPER MARGAREE'","NS","Canada",46.22,-61.14,356,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.718309643470843,0.951073447474173,8,0.4871239231543,11,700.132839571243,0.8397,0.66235925058548,1.04472638815442,8,1134.38015641323,1.19214878726101
"CANOPEX","02PL005","'BECANCOUR (RIVIERE) A 2,1 KM EN AMONT DE LA RIVIERE PALMER'","QC","Canada",46.30611038,-71.45139313,915,"1966-10-13","2010-12-31",TRUE,43,12,15433,0,0,0.711204135873574,0.896720936599402,2,0.30447967253577,4,302.65095808911,0.3645,0.23243122923588,0.974729570345409,2,757.088692374301,1.83251724785667
"CANOPEX","01BU002","'PETITCODIAC RIVER NEAR PETITCODIAC'","NB","Canada",45.95,-65.17,404,"1961-09-06","2010-12-31",TRUE,50,5,18019,0,0,0.686853913299193,0.898241351650972,8,0.346418000407031,4,211.42684336687,0.1411,0.104497428571429,0.45991198156682,8,625.908171855053,1.41758115047902
"CANOPEX","02OG026","'DAVID (RIVIERE) AU PONT-ROUTE A SAINT-DAVID'","QC","Canada",45.95,-72.86,312,"1969-04-10","2009-12-31",TRUE,39,22,14155,0,0,0.688004713672325,0.87186194896452,8,0.355464331730969,4,132.508780493131,0.0615,0.0451227106227106,0.343011282051282,9,527.14199184662,1.5595969478924
"CANOPEX","02LD005","'PETITE NATION (RIVIERE DE LA) AU PONT A 1,6 KM EN AMONT DE RIPON'","QC","Canada",45.79167175,-75.09139252,1261,"1969-01-01","2008-12-21",TRUE,40,35,14610,0,0,0.715438097265749,0.938463461768351,9,0.376416062011003,4,304.552237736643,0.3433,0.338716428571429,0.577017583333333,9,572.444932459938,1.47682317129256
"CANOPEX","02OD003","'NICOLET (RIVIERE) A 5,8 KM EN AVAL DE LA RIVIERE BULSTRODE'","QC","Canada",46.05638886,-72.30638886,1556,"1966-10-14","2004-09-30",TRUE,39,23,13880,0,0,0.70614359611864,0.874110086683916,2,0.339608220308302,4,237.614671605451,0.2482,0.167404395604396,0.8363740237691,7,670.972969664085,1.8021477710862
"CANOPEX","01AK008","'EEL RIVER NEAR SCOTT SIDING'","NB","Canada",45.94,-67.55,551,"1974-01-01","1993-12-31",TRUE,20,0,7305,0,0,0.683130580409138,0.903178172528984,9,0.259663742298839,4,238.257459556191,0.185,0.133658571428571,0.498676166666667,9,600.929254336283,1.29919932813427
"CANOPEX","02EA005","'NORTH MAGNETAWAN RIVER NEAR BURK''S FALLS'","ON","Canada",45.67,-79.38,319,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.712343089096635,0.937165131524837,2,0.327105605863873,4,261.010650810196,0.2898,0.226049414519906,0.508970386039133,8,562.536951289687,1.659494523666
"CANOPEX","02OJ024","'HURONS (RIVIERE DES) EN AVAL DU RUISSEAU SAINT-LOUIS-2'","QC","Canada",45.49,-73.19,323,"1973-10-01","2010-12-31",TRUE,36,0,12876,0,0,0.706579295596012,0.855867472153521,8,0.436807488497642,4,119.706847148362,0.0647,0.0474023809523809,0.419902380952381,9,472.395664453191,1.75158700252072
"CANOPEX","02LB008","'BEAR BROOK NEAR BOURGET'","ON","Canada",45.43,-75.15,428,"1977-01-01","2010-12-31",TRUE,28,13,10226,0,0,0.688096075827657,0.884441917390301,8,0.367029682732534,4,118.934297857811,0.05554,0.0459270408163265,0.28174081871345,8,466.517778481383,1.58836307392543
"CANOPEX","02OE032","'SAUMON (RIVIERE AU) A 1,9 KM EN AMONT DE LA MOFFAT'","QC","Canada",45.58055878,-71.38667297,769,"1975-01-01","2008-12-31",TRUE,34,0,12419,0,0,0.696766167807933,0.863359900893054,2,0.332327114624853,4,266.674349882626,0.255,0.15991218487395,0.940700098039216,9,757.964475373386,1.59672206350084
"CANOPEX","02MC001","'RAISIN RIVER NEAR WILLIAMSTOWN'","ON","Canada",45.16,-74.64,372,"1960-11-01","2010-12-31",TRUE,51,0,18323,3,0.02,0.664309457790282,0.91160313831761,8,0.344617342262362,4,115.374802071383,0.023,0.0208736694677871,0.17910064516129,8,444.067430882075,1.29466414431675
"CANOPEX","01EN002","'LISCOMB RIVER AT LISCOMB MILLS'","NS","Canada",45.01,-62.1,390,"1962-04-01","1996-05-23",TRUE,35,8,12480,0,0,0.686059032902584,0.844320620322066,7,0.505644220265535,4,551.129311129872,0.46763,0.295422040816327,1.39797941176471,9,1294.82631043774,1.35603806367689
"CANOPEX","02OJ026","'L''ACADIE (RIVIERE) PRES DE L''AUTOROUTE NO. 10'","QC","Canada",45.39,-73.37,411,"1980-01-01","2010-12-31",TRUE,27,15,9861,0,0,0.700617032998013,0.865067339974495,8,0.445083671723439,4,91.095979006685,0.048,0.0322703703703704,0.235856629491945,9,357.609209683666,1.70449888638402
"CANOPEX","02KF016","'MISSISSIPPI RIVER BELOW MARBLE LAKE'","ON","Canada",44.84,-77.12,380,"1989-01-01","2010-12-31",TRUE,22,0,8035,0,0,0.68143620747964,0.914936311484849,9,0.376679875147484,11,192.903353473867,0.10238,0.0721987012987013,0.23187696969697,9,414.884268379447,1.15472406270347
"CANOPEX","01DG006","'SHUBENACADIE RIVER AT ENFIELD'","NS","Canada",44.93,-63.53,391,"1974-06-06","1994-12-31",TRUE,20,5,7153,0,0,0.666515552893029,0.937891619547332,9,0.43727229826028,11,492.872476922348,0.2453,0.241191428571429,0.5631725,9,1015.74591225706,1.23683495179827
"CANOPEX","01EG002","'GOLD RIVER AT MOSHER''S FALLS'","NS","Canada",44.56,-64.35,369,"1965-10-01","1996-12-31",TRUE,32,0,11415,0,0,0.662021745503359,0.880112381517749,8,0.398772957753952,11,393.986798767937,0.13402,0.0859772321428571,0.692277107180021,8,940.453646431268,1.27335278983596
"CANOPEX","02FA004","'SAUBLE RIVER AT ALLENFORD'","ON","Canada",44.54,-81.18,353,"1987-01-01","2010-12-31",FALSE,15,0,5479,0,0,0.680458696966585,0.974025035995665,8,0.370791208946851,11,150.686548516761,0.0754,0.0567742857142857,0.125433548387097,8,429.473983836478,1.20800664268884
"CANOPEX","02FC016","'SAUGEEN RIVER ABOVE DURHAM'","ON","Canada",44.19,-80.79,345,"1977-01-01","2010-12-31",TRUE,26,0,9496,0,0,0.703422006084688,0.917637649154515,7,0.438787203518328,4,182.579829929291,0.1695,0.127252747252747,0.320776923076923,7,442.668395703207,1.82499900211539
"CANOPEX","02EC018","'PEFFERLAW BROOK NEAR UDORA'","ON","Canada",44.27,-79.19,347,"1988-01-01","2010-12-31",TRUE,23,0,8401,0,0,0.766361209119283,0.90087611212176,8,0.569679487631278,4,162.769517946635,0.2639,0.225211801242236,0.409130855539972,7,280.773422421405,1.75837201864651
"CANOPEX","02ED101","'NOTTAWASAGA RIVER NEAR ALLISTON'","ON","Canada",44.11,-79.89,343,"1970-01-01","2010-12-31",TRUE,20,0,7304,0,0,0.787221434270567,0.940886231086277,9,0.59222175170529,4,169.42820361198,0.2998,0.268260714285714,0.369602833333333,9,287.690386489362,2.15165281034841
"CANOPEX","01EC001","'ROSEWAY RIVER AT LOWER OHIO'","NS","Canada",43.84,-65.37,505,"1950-01-01","2010-12-31",TRUE,61,0,22280,0,0,0.68419150995885,0.857551675448576,7,0.458485724764801,11,541.361255918841,0.43953,0.283078922716628,1.01944868852459,9,1053.24832373957,1.13804560227864
"CANOPEX","02GA017","'CONESTOGO RIVER AT DRAYTON'","ON","Canada",43.76,-80.67,336,"1951-01-01","1972-12-31",TRUE,22,0,8036,4,0.05,0.700712555542601,0.926800880567656,8,0.38297629227654,4,65.4431386115933,0.0147,0.00981818181818182,0.102168181818182,9,339.182751213096,0.923522039779228
"CANOPEX","02FE009","'SOUTH MAITLAND RIVER AT SUMMERHILL'","ON","Canada",43.68,-81.54,387,"1967-10-01","2010-12-31",TRUE,44,0,15798,0,0,0.684830896937754,0.913966223845972,8,0.469549894972929,11,135.545752496359,0.0395,0.0321720779220779,0.215525431357839,8,488.682644837305,1.19653630789266
"CANOPEX","02FE013","'MIDDLE MAITLAND RIVER ABOVE ETHEL'","ON","Canada",43.72,-81.12,413,"1984-01-01","2010-12-31",TRUE,20,0,7305,0,0,0.686079448709142,0.879302630174998,8,0.434174723814357,11,129.495843908014,0.0546,0.0364721428571429,0.338487096774194,8,481.190792389381,1.72426093515262
"CANOPEX","02GA038","'NITH RIVER ABOVE NITHBURG'","ON","Canada",43.48,-80.83,324,"1972-02-09","2010-12-31",TRUE,38,8,13849,0,0,0.704454435427301,0.887463330317015,8,0.516787882695561,3,83.0828265373322,0.0213,0.0163556390977444,0.184844906621392,7,425.361489669842,1.50937695647091
"CANOPEX","02FF007","'BAYFIELD RIVER NEAR VARNA'","ON","Canada",43.55,-81.59,562,"1966-10-01","2010-12-31",TRUE,45,0,16163,0,0,0.683846238002842,0.919367320970238,8,0.454540437540478,11,96.429438093888,0.0283,0.0228444444444444,0.129792741935484,8,347.889277696433,1.47785423002401
"CANOPEX","02GB007","'FAIRCHILD CREEK NEAR BRANTFORD'","ON","Canada",43.15,-80.15,380,"1964-11-04","2010-12-31",TRUE,47,3,16862,0,0,0.694606482295129,0.890394863836885,8,0.474171527241484,3,110.754706748556,0.0891,0.0824003039513678,0.236148877980365,8,301.981252945406,1.70734952675356
"CANOPEX","02GD004","'MIDDLE THAMES RIVER AT THAMESFORD'","ON","Canada",43.06,-80.99,292,"1950-01-01","2010-12-31",TRUE,61,0,22280,110,0.49,0.704396289571466,0.884943183541128,8,0.506535251133112,3,142.661565736895,0.1157,0.0964409836065574,0.310863564251719,8,406.229199314958,1.89978305419756
"CANOPEX","02GD006","'THAMES RIVER NEAR INGERSOLL'","ON","Canada",43.02,-80.93,563,"1950-01-01","1957-02-16",FALSE,7,12,2251,0,0,0.70979258079617,0.926285923090895,9,0.464253220610616,3,142.205507136341,0.1129,0.144114285714286,0.321574731182796,7,387.566553302611,1.59967222493747
"CANOPEX","02GC010","'BIG OTTER CREEK AT TILLSONBURG'","ON","Canada",42.86,-80.72,378,"1960-09-14","2010-12-31",TRUE,46,13,16558,0,0,0.742550702083743,0.888198320495996,8,0.526261469835706,3,158.308456826696,0.2155,0.161168633540373,0.366482867383513,7,347.77229208989,1.91157826971844
"CANOPEX","02GC002","'KETTLE CREEK AT ST. THOMAS'","ON","Canada",42.78,-81.21,313,"1968-01-01","2010-12-31",TRUE,43,0,15706,1,0.01,0.700745138048755,0.905210892122045,8,0.501780012768706,3,89.0783812550995,0.0411,0.0350943521594684,0.228549662415604,7,363.493088362523,1.68012784911638
